Item_Id,Low_Cap_Price
IT_265079,2418.5396713532296
IT_265087,4100.029278876392
IT_265107,11192.73258091911
IT_265139,10262.733341137327
IT_265142,2991.9272297795887
IT_265144,1710.2017002987436
IT_265148,3507.817754012589
IT_265156,7755.0353650099
IT_265162,8815.120836887694
IT_265170,7447.073324334349
IT_265175,6566.344558892667
IT_265181,6468.380296251774
IT_265183,6401.452531063012
IT_265184,6238.117814044632
IT_265196,7227.201668774766
IT_265201,9044.726388693356
IT_265205,8672.378275236915
IT_265244,4107.987067863837
IT_265255,13508.554817823275
IT_265259,9376.08539139655
IT_265264,8690.877073827092
IT_265274,4640.433404266896
IT_265275,5721.513526690674
IT_265294,978.293765632838
IT_265315,11159.842261253581
IT_265317,3502.050373530158
IT_265332,6333.358026223832
IT_265338,6599.406361536432
IT_265339,6311.8567132010285
IT_265341,6797.355100506273
IT_265349,6035.468318602287
IT_265350,6869.480223462487
IT_265360,7445.796347937918
IT_265379,5174.974978987049
IT_265382,10028.467481333842
IT_265417,10854.438089732024
IT_265448,2973.9314270092777
IT_265455,3401.159703447087
IT_265482,6842.564760667256
IT_265490,6073.960979017893
IT_265495,7274.864128611917
IT_265499,5730.856437563364
IT_265500,7064.457365927623
IT_265504,8501.77985145251
IT_265507,7270.18079780657
IT_265533,7076.070872522735
IT_265566,11425.172388877121
IT_265568,5658.077315141358
IT_265575,9465.822532965965
IT_265577,3571.0225247180715
IT_265581,8472.761662232997
IT_265611,7254.713023156788
IT_265615,4934.755635606358
IT_265647,5694.2159659174595
IT_265697,9349.806026719263
IT_265701,3605.608807053294
IT_265702,3113.645818999844
IT_265703,1587.3767696577547
IT_265720,9892.235470993626
IT_265734,6843.800467415988
IT_265736,6830.746203729836
IT_265740,6465.250649470998
IT_265742,6648.013786943433
IT_265747,6986.492362268153
IT_265751,6797.802929926224
IT_265757,9202.15715191412
IT_265792,6349.964193638
IT_265816,6217.468204962102
IT_265819,2636.5619223316253
IT_265866,14109.236982197855
IT_265869,9471.91024857974
IT_265874,2898.5007951740167
IT_265880,2478.545619954558
IT_265905,6656.43795804274
IT_265911,6485.002140316461
IT_265922,8635.212145164085
IT_265927,8383.510394225104
IT_265932,9009.98393339962
IT_265935,6985.038521716253
IT_265948,4847.678833061939
IT_265966,5753.030248086221
IT_265976,3779.9979345306274
IT_265999,8503.50841804586
IT_266030,6069.736986855696
IT_266056,2290.5756119224275
IT_266058,3326.8933251228677
IT_266060,1564.1139026619867
IT_266069,2231.4325233768723
IT_266096,11394.886734544616
IT_266103,6952.71032072469
IT_266111,6398.324350902279
IT_266115,6785.904999682003
IT_266124,8702.367214038659
IT_266128,9114.258362857987
IT_266132,7130.427796529414
IT_266137,6659.933605895595
IT_266141,3792.9774669046155
IT_266155,15157.710192891265
IT_266157,13778.820002520297
IT_266166,6217.84866598279
IT_266175,3876.446393365485
IT_266188,5449.564823504725
IT_266255,695.3389937487744
IT_266258,2368.2190410817366
IT_266264,2969.2032443103635
IT_266281,11508.72807354084
IT_266298,7166.465343874482
IT_266299,6556.002721106224
IT_266307,6043.236437702728
IT_266318,6555.290540081568
IT_266322,8442.086456897332
IT_266324,6653.819898129597
IT_266334,6925.920349281168
IT_266338,3682.0100133459728
IT_266354,10307.216280897821
IT_266366,2022.632010406388
IT_266376,4009.7643017785404
IT_266402,7178.37041625868
IT_266413,5238.539744186592
IT_266453,1122.997273779973
IT_266498,6848.246880253128
IT_266499,2897.683460630866
IT_266506,6425.0985940483515
IT_266514,6346.3747702006085
IT_266523,8420.522085327457
IT_266532,6969.78233765298
IT_266536,7005.667856599292
IT_266537,6379.901357908804
IT_266541,3739.1456876129687
IT_266556,12533.103455673881
IT_266557,14329.11103194955
IT_266571,2242.96272947063
IT_266578,2849.0671373985647
IT_266594,6777.342503812618
IT_266650,8845.443690997512
IT_266665,1890.6718846403132
IT_266667,8320.271241785655
IT_266671,3676.745538596738
IT_266684,8301.0859602376
IT_266700,6365.432659586248
IT_266703,6735.04258445875
IT_266715,8036.922728876503
IT_266731,8519.708038413342
IT_266741,6243.787830507773
IT_266744,6426.378588474096
IT_266752,6429.367160900126
IT_266786,11502.363507493365
IT_266806,6225.783311059163
IT_266825,11808.215199854512
IT_266833,2789.4287772291514
IT_266836,1996.7274769305213
IT_266842,2228.02686874526
IT_266855,6047.2236543215895
IT_266915,11082.056239363323
IT_266927,9307.124294411147
IT_266950,7571.127039137697
IT_266955,12103.02848697989
IT_266974,6795.57623799856
IT_266977,6375.889987791587
IT_266981,6217.355474978968
IT_266983,6146.536070890416
IT_266988,6597.550260972661
IT_266993,5548.646607117054
IT_266994,6808.96751264239
IT_266996,8477.200218400378
IT_266999,6347.0134069967335
IT_267001,8505.929877883134
IT_267003,6677.354186545814
IT_267004,6270.609775230574
IT_267019,2998.547391261987
IT_267026,14572.17538438208
IT_267049,4044.4963339120577
IT_267067,2515.380871672145
IT_267121,9881.310106810492
IT_267125,1836.6844763293802
IT_267130,3308.375579535026
IT_267169,6258.403993032115
IT_267181,7049.34582970691
IT_267189,6197.748720111754
IT_267194,7259.980087382244
IT_267202,4226.598835983226
IT_267243,2499.083564327727
IT_267326,6158.272580099176
IT_267328,6173.112668804594
IT_267333,5296.7053683327
IT_267401,2416.1844954260405
IT_267411,5526.562452726635
IT_267468,1643.9977100814158
IT_267471,4750.056714121667
IT_267474,5269.392884197737
IT_267476,3983.113107710813
IT_267495,10353.485320090631
IT_267513,6912.711224365716
IT_267517,5952.762644597704
IT_267519,4148.767540626661
IT_267534,6573.993283359427
IT_267544,5795.257228883092
IT_267555,3070.6579408721877
IT_267556,3701.6081929153206
IT_267599,2117.5773446809685
IT_267604,3169.7564090359024
IT_267652,6240.120364521721
IT_267654,466.6540914477548
IT_267656,1776.991081774202
IT_267662,2117.3127984919734
IT_267707,6539.131393727806
IT_267711,5426.456570596832
IT_267713,3980.660407430829
IT_267714,5899.861896331519
IT_267721,7105.129856463396
IT_267735,4378.109238814127
IT_267764,12646.002054039971
IT_267808,2402.9596422131385
IT_267819,5558.393608676413
IT_267844,4409.872329318876
IT_267885,1720.8090633693287
IT_267929,6564.149948798727
IT_267932,6201.7337124559535
IT_267938,3953.886164284757
IT_267939,5436.188666543536
IT_267944,6504.937715008377
IT_267945,7190.548072179292
IT_267951,6088.792245934394
IT_267954,7422.413414603379
IT_267957,4373.2810966074585
IT_267970,3768.610655521029
IT_268027,9974.49520818517
IT_268040,2536.3117484868053
IT_268075,5490.095104194337
IT_268107,1352.3980877170002
IT_268195,10372.681308104426
IT_268249,6921.814201461747
IT_268250,6071.148184241292
IT_268256,5622.903437890824
IT_268259,5840.950579690685
IT_268265,7176.445374928815
IT_268272,5865.037782475707
IT_268275,7224.841313499487
IT_268284,5890.252621560279
IT_268285,5439.730393664751
IT_268300,3596.953220197296
IT_268323,2452.7674544513293
IT_268331,2009.6538548105498
IT_268364,11976.597330641916
IT_268398,5998.034002118603
IT_268400,1768.2126413984406
IT_268406,2763.730546868286
IT_268447,6234.405127390365
IT_268455,6147.85283694678
IT_268463,5228.465715146721
IT_268469,7009.330602274543
IT_268472,4245.993711158917
IT_268475,8789.953518746257
IT_268476,6117.503933786689
IT_268486,3818.56134540342
IT_268497,7222.570448528124
IT_268517,2239.8902753391135
IT_268552,8030.446247915548
IT_268591,5155.131281935161
IT_268630,3105.707992153455
IT_268644,2583.4987324909653
IT_268651,7121.149188436742
IT_268669,6751.836994892244
IT_268672,6309.022217286706
IT_268678,5700.973029171262
IT_268683,6278.453953313731
IT_268690,4737.939019240196
IT_268695,7254.249088758288
IT_268719,5481.288060173595
IT_268734,13907.647447936939
IT_268756,2036.5052449045668
IT_268834,838.0791839509207
IT_268841,2467.076454816808
IT_268890,5459.605827726373
IT_268893,5985.508882644453
IT_268904,5727.483612647262
IT_268906,6589.282230294357
IT_268909,6194.650273828013
IT_268912,5883.501305123387
IT_268958,2119.6256421911817
IT_268994,9464.093309800468
IT_269018,3419.5372355869267
IT_269029,2612.410393081718
IT_269056,5461.531758334724
IT_269067,5347.33435926582
IT_269105,2341.2812616791584
IT_269172,2460.9315465537757
IT_269213,4258.059123304892
IT_269221,6496.598196651404
IT_269236,6687.55970092702
IT_269267,1909.829051577853
IT_269290,2914.0130960626875
IT_269308,5108.056173444233
IT_269317,2297.099248247305
IT_269327,3299.241312084101
IT_269384,2607.268005064731
IT_269420,2400.450705570194
IT_269451,5224.3386105660875
IT_269468,1603.9521984707626
IT_269520,5625.872924586718
IT_269525,5136.3490704766
IT_269528,5283.386611356026
IT_269532,6146.338425658521
IT_269540,5565.903117083992
