Item_Id,Low_Cap_Price
IT_265079,3202.2141617996026
IT_265087,2844.185823161404
IT_265107,5728.895564759284
IT_265139,6614.99089771237
IT_265142,2271.784468267018
IT_265144,1573.881041882919
IT_265148,3594.475018021121
IT_265156,6089.17276725936
IT_265162,7709.940597958384
IT_265170,3806.4191502830545
IT_265175,9226.468336560254
IT_265181,8521.811478049533
IT_265183,7365.018739114206
IT_265184,7517.783447432206
IT_265196,7907.301091238516
IT_265201,10968.9814169663
IT_265205,10043.323698423206
IT_265244,3268.6088232332563
IT_265255,6354.284411352596
IT_265259,5785.243713250551
IT_265264,5336.093093303102
IT_265274,2331.385414615978
IT_265275,2324.737382347666
IT_265294,746.9717788321176
IT_265315,8833.95553650441
IT_265317,3446.0423291196985
IT_265332,7571.656402962885
IT_265338,7634.700543234644
IT_265339,7611.4332618256485
IT_265341,8140.083524601934
IT_265349,7588.517503096445
IT_265350,7741.7489437409
IT_265360,9709.92395887285
IT_265379,2346.214457646708
IT_265382,10232.249856395176
IT_265417,5722.906507001907
IT_265448,2270.6924625852
IT_265455,3583.66965657256
IT_265482,8446.684294250479
IT_265490,7498.5085930070645
IT_265495,9723.80762336205
IT_265499,7515.383976937674
IT_265500,7881.006592514284
IT_265504,10193.31544088395
IT_265507,7883.660684545432
IT_265533,6195.999326476716
IT_265566,5701.5189126223695
IT_265568,2322.9960997375815
IT_265575,7515.9861801867055
IT_265577,3690.7169459230145
IT_265581,7239.646021259256
IT_265611,8344.051598822616
IT_265615,2388.679180556697
IT_265647,4281.013407889091
IT_265697,6455.240384212511
IT_265701,3512.563816983182
IT_265702,2687.595356638716
IT_265703,1339.2842125467587
IT_265720,7622.555242988146
IT_265734,9737.950643690028
IT_265736,7806.868577235624
IT_265740,8522.822286761653
IT_265742,8020.139503815324
IT_265747,8222.052426449132
IT_265751,7670.5710407596
IT_265757,10862.555480258907
IT_265792,6794.572449268457
IT_265816,4916.7665417655135
IT_265819,1644.8931708522537
IT_265866,7615.81153463174
IT_265869,7243.154700246732
IT_265874,2184.989612184324
IT_265880,3484.406089663256
IT_265905,9608.474968229315
IT_265911,8526.679693641005
IT_265922,10819.114518850884
IT_265927,9943.354582801148
IT_265932,10711.464976150068
IT_265935,8097.7900173978705
IT_265948,2404.559382937649
IT_265966,6693.73919468026
IT_265976,2602.1180383870874
IT_265999,5916.372484853619
IT_266030,2496.2182918577055
IT_266056,1644.5435606662081
IT_266058,3169.4421159284266
IT_266060,1304.8108103029658
IT_266069,2990.444225204537
IT_266096,7904.666756943192
IT_266103,9864.42230939398
IT_266111,7589.116545671232
IT_266115,8190.495986753728
IT_266124,10819.114518850884
